crop ID,soil_type,stage,MOI,temp,humidity,result
2,4,3,22,21,83,0
2,4,3,23,20,84,0
2,4,3,24,19,85,0
2,4,3,25,18,86,0
2,4,3,26,17,87,0
2,4,3,27,16,88,0
2,4,3,28,15,89,0
2,4,3,29,14,90,0
2,4,3,30,13,91,0
2,4,3,31,24,80,0
2,4,3,32,23,81,0
2,4,3,33,22,82,0
2,4,3,34,21,83,0
2,4,3,35,20,84,0
2,4,3,36,19,85,0
2,4,3,37,18,86,0
2,4,3,38,17,87,0
2,4,3,39,16,88,0
2,4,3,40,15,89,0
2,4,3,41,14,90,0
2,4,3,42,24,80,0
2,4,3,43,23,81,0
2,4,3,44,22,82,0
2,4,3,45,21,83,0
2,4,3,46,20,84,0
2,4,3,47,19,85,0
2,4,3,48,18,86,0
2,4,3,49,17,87,0
2,4,3,50,16,88,0
2,4,3,51,15,89,0
2,4,3,52,14,90,0
2,4,3,53,13,91,0
2,4,3,54,24,80,0
2,4,3,55,23,81,0
2,4,3,56,22,82,0
2,4,3,57,21,83,0
2,4,3,58,20,84,0
2,4,3,59,19,85,0
2,4,4,1,18,86,0
2,4,4,2,17,87,0
2,4,4,3,16,88,0
2,4,4,4,15,89,0
2,4,4,5,14,90,0
2,4,4,6,13,91,0
2,4,4,7,24,80,0
2,4,4,8,23,81,0
2,4,4,9,22,82,0
2,4,4,10,21,83,0
2,4,4,11,20,84,0
2,4,4,12,19,85,0
2,4,4,13,18,86,0
2,4,4,14,17,87,0
2,4,4,15,16,88,0
2,4,4,16,15,89,0
2,4,4,17,14,90,0
2,4,4,18,13,91,0
2,4,4,19,24,80,0
2,4,4,20,23,81,0
2,4,4,21,22,82,0
2,4,4,22,21,83,0
2,4,4,23,20,84,0
2,4,4,24,19,85,0
2,4,4,25,18,86,0
2,4,4,26,17,87,0
2,4,4,27,16,88,0
2,4,4,28,15,89,0
2,4,4,29,14,90,0
2,4,4,30,13,91,0
2,4,4,31,24,80,0
2,4,4,32,23,81,0
2,4,4,33,22,82,0
2,4,4,34,21,83,0
2,4,4,35,20,84,0
2,4,4,36,19,85,0
2,4,4,37,18,86,0
2,4,4,38,17,87,0
2,4,4,39,16,88,0
2,4,4,40,15,89,0
2,4,4,41,14,90,0
2,4,4,42,24,80,0
2,4,4,43,23,81,0
2,4,4,44,22,82,0
2,4,4,45,21,83,0
2,4,4,46,20,84,0
2,4,4,47,19,85,0
2,4,4,48,18,86,0
2,4,4,49,17,87,0
2,4,5,1,18,86,0
2,4,5,2,17,87,0
2,4,5,3,16,88,0
2,4,5,4,15,89,0
2,4,5,5,14,90,0
2,4,5,6,13,91,0
2,4,5,7,24,80,0
2,4,5,8,23,81,0
2,4,5,9,22,82,0
2,4,5,10,21,83,0
2,4,5,11,20,84,0
2,4,5,12,19,85,0
2,4,5,13,18,86,0
2,4,5,14,17,87,0
2,4,5,15,16,88,0
2,4,5,16,15,89,0
2,4,5,17,14,90,0
2,4,5,18,13,91,0
2,4,5,19,24,80,0
2,4,5,20,23,81,0
2,4,5,21,22,82,0
2,4,5,22,21,83,0
2,4,5,23,20,84,0
2,4,5,24,19,85,0
2,4,5,25,18,86,0
2,4,5,26,17,87,0
2,4,5,27,16,88,0
2,4,5,28,15,89,0
2,4,5,29,14,90,0
2,4,5,30,13,91,0
2,4,5,31,24,80,0
2,4,5,32,23,81,0
2,4,5,33,22,82,0
2,4,5,34,21,83,0
2,4,5,35,20,84,0
2,4,5,36,19,85,0
2,4,5,37,18,86,0
2,4,5,38,17,87,0
2,4,5,39,16,88,0
3,7,1,1,25,80,1
3,7,1,2,26,77,1
3,7,1,3,27,74,1
3,7,1,4,28,71,1
3,7,1,5,29,68,1
3,7,1,6,30,65,1
3,7,1,7,31,62,1
3,7,1,8,32,59,1
3,7,1,9,33,56,1
3,7,1,10,34,53,1
3,7,1,11,35,50,1
3,7,1,12,36,47,1
3,7,1,13,37,44,1
3,7,1,14,38,41,1
3,7,1,15,39,38,1
3,7,1,16,40,35,1
3,7,1,17,41,32,1
3,7,1,18,42,29,1
3,7,1,19,43,26,1
3,7,1,20,44,23,1
3,7,1,21,45,20,1
3,7,1,22,46,17,1
3,7,1,23,25,78,1
3,7,1,24,26,75,1
3,7,1,25,27,72,1
3,7,1,26,28,69,1
3,7,1,27,29,66,1
3,7,1,28,30,63,1
3,7,1,29,31,60,1
3,7,1,30,32,57,1
3,7,1,31,33,54,1
3,7,1,32,34,51,1
3,7,1,33,35,48,1
3,7,1,34,36,45,1
3,7,1,35,37,42,1
3,7,1,36,38,39,1
3,7,1,37,39,36,1
3,7,1,38,40,33,1
3,7,1,39,41,30,1
3,7,1,40,42,27,1
3,7,1,41,43,24,1
3,7,1,42,44,21,1
3,7,1,43,45,18,1
3,7,1,44,46,15,1
3,7,1,45,25,76,1
3,7,1,46,26,73,1
3,7,1,47,27,70,1
3,7,1,48,28,67,1
3,7,1,49,29,64,1
3,7,1,50,30,61,1
3,7,1,51,31,58,1
3,7,1,52,32,55,1
3,7,1,53,33,52,1
3,7,1,54,34,49,1
3,7,1,55,35,46,1
3,7,1,56,36,43,1
3,7,1,57,37,40,1
3,7,1,58,38,37,1
3,7,1,59,39,34,1
3,7,1,60,40,31,1
3,7,1,61,25,80,1
3,7,1,62,26,77,1
3,7,1,63,27,74,1
3,7,1,64,28,71,1
3,7,1,65,29,68,1
3,7,1,66,30,65,1
3,7,1,67,31,62,1
3,7,1,68,32,59,1
3,7,1,69,33,56,1
3,7,1,70,34,53,1
3,7,1,71,35,50,1
3,7,1,72,36,47,1
3,7,1,73,37,44,1
3,7,1,74,38,41,1
3,7,1,75,39,38,1
3,7,1,76,40,35,1
3,7,1,77,41,32,1
3,7,1,78,42,29,1
3,7,1,79,43,26,1
3,7,1,80,44,23,2
3,7,1,81,45,20,2
3,7,1,82,46,17,2
3,7,1,83,25,78,2
3,7,1,84,26,75,2
3,7,1,85,27,72,2
3,7,1,86,28,69,2
3,7,1,87,29,66,2
3,7,1,88,30,63,2
3,7,1,89,31,60,2
3,7,1,90,32,57,2
3,7,1,91,33,54,0
3,7,1,92,34,51,0
3,7,1,93,35,48,0
3,7,1,94,36,45,0
3,7,1,95,37,42,0
3,7,1,96,38,39,0
3,7,1,97,39,36,0
3,7,1,98,40,33,0
3,7,1,99,41,30,0
3,7,1,100,42,27,0
3,7,2,1,43,24,1
3,7,2,2,44,21,1
3,7,2,3,45,18,1
3,7,2,4,46,15,1
3,7,2,5,25,76,1
3,7,2,6,26,73,1
3,7,2,7,27,70,1
3,7,2,8,28,67,1
3,7,2,9,29,64,1
3,7,2,10,30,61,1
3,7,2,11,31,58,1
3,7,2,12,32,55,1
3,7,2,13,33,52,1
3,7,2,14,34,49,1
3,7,2,15,35,46,1
3,7,2,16,36,43,1
3,7,2,17,37,40,1
3,7,2,18,38,37,1
3,7,2,19,39,34,1
3,7,2,20,40,31,1
3,7,2,21,25,80,1
3,7,2,22,26,77,1
3,7,2,23,27,74,1
3,7,2,24,28,71,1
3,7,2,25,29,68,1
3,7,2,26,30,65,1
3,7,2,27,31,62,1
3,7,2,28,32,59,1
3,7,2,29,33,56,1
3,7,2,30,34,53,1
3,7,2,31,35,50,1
3,7,2,32,36,47,1
3,7,2,33,37,44,1
3,7,2,34,38,41,1
3,7,2,35,39,38,1
3,7,2,36,40,35,1
3,7,2,37,41,32,1
3,7,2,38,42,29,1
3,7,2,39,43,26,1
3,7,2,40,44,23,1
3,7,2,41,45,20,1
3,7,2,42,46,17,1
3,7,2,43,25,78,1
3,7,2,44,26,75,1
3,7,2,45,27,72,1
3,7,2,46,28,69,1
3,7,2,47,29,66,1
3,7,2,48,30,63,1
3,7,2,49,31,60,1
3,7,2,50,32,57,1
3,7,2,51,33,54,1
3,7,2,52,34,51,1
3,7,2,53,35,48,1
3,7,2,54,36,45,1
3,7,2,55,37,42,1
3,7,2,56,38,39,1
3,7,2,57,39,36,1
3,7,2,58,40,33,1
3,7,2,59,41,30,1
3,7,2,60,42,27,1
3,7,2,61,43,24,1
3,7,2,62,44,21,1
3,7,2,63,45,18,1
3,7,2,64,46,15,1
3,7,2,65,25,76,1
3,7,2,66,26,73,1
3,7,2,67,27,70,1
3,7,2,68,28,67,1
3,7,2,69,29,64,1
3,7,2,70,30,61,2
3,7,2,71,31,58,2
3,7,2,72,32,55,2
3,7,2,73,33,52,2
3,7,2,74,34,49,2
3,7,2,75,35,46,2
3,7,2,76,36,43,2
3,7,2,77,37,40,2
3,7,2,78,38,37,2
3,7,2,79,39,34,2
3,7,2,80,40,31,2
3,7,2,81,25,80,0
3,7,2,82,26,77,0
3,7,2,83,27,74,0
3,7,2,84,28,71,0
3,7,2,85,29,68,0
3,7,2,86,30,65,0
3,7,2,87,31,62,0
3,7,2,88,32,59,0
3,7,2,89,33,56,0
3,7,2,90,34,53,0
3,7,2,91,35,50,0
3,7,2,92,36,47,0
3,7,2,93,37,44,0
3,7,2,94,38,41,0
3,7,2,95,39,38,0
3,7,2,96,40,35,0
3,7,2,97,41,32,0
3,7,2,98,42,29,0
3,7,2,99,43,26,0
3,7,2,100,44,23,0
3,7,3,1,45,20,1
3,7,3,2,46,17,1
3,7,3,3,25,78,1
3,7,3,4,26,75,1
3,7,3,5,27,72,1
3,7,3,6,28,69,1
3,7,3,7,29,66,1
3,7,3,8,30,63,1
3,7,3,9,31,60,1
3,7,3,10,32,57,1
3,7,3,11,33,54,1
3,7,3,12,34,51,1
3,7,3,13,35,48,1
3,7,3,14,36,45,1
3,7,3,15,37,42,1
3,7,3,16,38,39,1
3,7,3,17,39,36,1
3,7,3,18,40,33,1
3,7,3,19,41,30,1
3,7,3,20,42,27,1
3,7,3,21,43,24,1
3,7,3,22,44,21,1
3,7,3,23,45,18,1
3,7,3,24,46,15,1
3,7,3,25,25,76,1
3,7,3,26,26,73,1
3,7,3,27,27,70,1
3,7,3,28,28,67,1
3,7,3,29,29,64,1
3,7,3,30,30,61,1
3,7,3,31,31,58,1
3,7,3,32,32,55,1
3,7,3,33,33,52,1
3,7,3,34,34,49,1
3,7,3,35,35,46,1
3,7,3,36,36,43,1
3,7,3,37,37,40,1
3,7,3,38,38,37,1
3,7,3,39,39,34,1
3,7,3,40,40,31,1
3,7,3,41,25,80,1
3,7,3,42,26,77,1
3,7,3,43,27,74,1
3,7,3,44,28,71,1
3,7,3,45,29,68,1
3,7,3,46,30,65,1
3,7,3,47,31,62,1
3,7,3,48,32,59,1
3,7,3,49,33,56,1
3,7,3,50,34,53,1
3,7,3,51,35,50,1
3,7,3,52,36,47,1
3,7,3,53,37,44,1
3,7,3,54,38,41,1
3,7,3,55,39,38,1
3,7,3,56,40,35,1
3,7,3,57,41,32,1
3,7,3,58,42,29,1
3,7,3,59,43,26,1
3,7,3,60,44,23,2
3,7,3,61,45,20,2
3,7,3,62,46,17,2
3,7,3,63,25,78,2
3,7,3,64,26,75,2
3,7,3,65,27,72,2
3,7,3,66,28,69,2
3,7,3,67,29,66,2
3,7,3,68,30,63,2
3,7,3,69,31,60,2
3,7,3,70,32,57,2
3,7,3,71,33,54,0
3,7,3,72,34,51,0
3,7,3,73,35,48,0
3,7,3,74,36,45,0
3,7,3,75,37,42,0
3,7,3,76,38,39,0
3,7,3,77,39,36,0
3,7,3,78,40,33,0
3,7,3,79,41,30,0
3,7,3,80,42,27,0
3,7,3,81,43,24,0
3,7,3,82,44,21,0
3,7,3,83,45,18,0
3,7,3,84,46,15,0
3,7,3,85,25,76,0
3,7,3,86,26,73,0
3,7,3,87,27,70,0
3,7,3,88,28,67,0
3,7,3,89,29,64,0
3,7,3,90,30,61,0
3,7,3,91,31,58,0
3,7,3,92,32,55,0
3,7,3,93,33,52,0
3,7,3,94,34,49,0
3,7,3,95,35,46,0
3,7,3,96,36,43,0
3,7,3,97,37,40,0
3,7,3,98,38,37,0
3,7,3,99,39,34,0
3,7,3,100,40,31,0
3,7,4,1,25,80,1
3,7,4,2,26,77,1
3,7,4,3,27,74,1
3,7,4,4,28,71,1
3,7,4,5,29,68,1
3,7,4,6,30,65,1
3,7,4,7,31,62,1
3,7,4,8,32,59,1
3,7,4,9,33,56,1
3,7,4,10,34,53,1
3,7,4,11,35,50,1
3,7,4,12,36,47,1
3,7,4,13,37,44,1
3,7,4,14,38,41,1
3,7,4,15,39,38,1
3,7,4,16,40,35,1
3,7,4,17,41,32,1
3,7,4,18,42,29,1
3,7,4,19,43,26,1
3,7,4,20,44,23,1
3,7,4,21,45,20,1
3,7,4,22,46,17,1
3,7,4,23,25,78,1
3,7,4,24,26,75,1
3,7,4,25,27,72,1
3,7,4,26,28,69,1
3,7,4,27,29,66,1
3,7,4,28,30,63,1
3,7,4,29,31,60,1
3,7,4,30,32,57,1
3,7,4,31,33,54,1
3,7,4,32,34,51,1
3,7,4,33,35,48,1
3,7,4,34,36,45,1
3,7,4,35,37,42,1
3,7,4,36,38,39,1
3,7,4,37,39,36,1
3,7,4,38,40,33,1
3,7,4,39,41,30,1
3,7,4,40,42,27,1
3,7,4,41,43,24,1
3,7,4,42,44,21,1
3,7,4,43,45,18,1
3,7,4,44,46,15,1
3,7,4,45,25,76,1
3,7,4,46,26,73,1
3,7,4,47,27,70,1
3,7,4,48,28,67,1
3,7,4,49,29,64,1
3,7,4,50,30,61,1
3,7,4,51,31,58,1
3,7,4,52,32,55,1
3,7,4,53,33,52,1
3,7,4,54,34,49,1
3,7,4,55,35,46,1
3,7,4,56,36,43,1
3,7,4,57,37,40,1
3,7,4,58,38,37,1
3,7,4,59,39,34,1
3,7,4,60,40,31,2
3,7,4,61,25,80,2
3,7,4,62,26,77,2
3,7,4,63,27,74,2
3,7,4,64,28,71,2
3,7,4,65,29,68,2
3,7,4,66,30,65,2
3,7,4,67,31,62,2
3,7,4,68,32,59,2
3,7,4,69,33,56,2
3,7,4,70,34,53,2
3,7,4,71,35,50,0
3,7,4,72,36,47,0
3,7,4,73,37,44,0
3,7,4,74,38,41,0
3,7,4,75,39,38,0
3,7,4,76,40,35,0
3,7,4,77,41,32,0
3,7,4,78,42,29,0
3,7,4,79,43,26,0
3,7,4,80,44,23,0
3,7,4,81,45,20,0
3,7,4,82,46,17,0
3,7,4,83,25,78,0
3,7,4,84,26,75,0
3,7,4,85,27,72,0
3,7,4,86,28,69,0
3,7,4,87,29,66,0
3,7,4,88,30,63,0
3,7,4,89,31,60,0
3,7,4,90,32,57,0
3,7,4,91,33,54,0
3,7,4,92,34,51,0
3,7,4,93,35,48,0
3,7,4,94,36,45,0
3,7,4,95,37,42,0
3,7,4,96,38,39,0
3,7,4,97,39,36,0
3,7,4,98,40,33,0
3,7,4,99,41,30,0
3,7,4,100,42,27,0
3,7,5,1,43,24,1
3,7,5,2,44,21,1
3,7,5,3,45,18,1
3,7,5,4,46,15,1
3,7,5,5,25,76,1
3,7,5,6,26,73,1
3,7,5,7,27,70,1
3,7,5,8,28,67,1
3,7,5,9,29,64,1
3,7,5,10,30,61,1
3,7,5,11,31,58,1
3,7,5,12,32,55,1
3,7,5,13,33,52,1
3,7,5,14,34,49,1
3,7,5,15,35,46,1
3,7,5,16,36,43,1
3,7,5,17,37,40,1
3,7,5,18,38,37,1
3,7,5,19,39,34,1
3,7,5,20,40,31,1
3,7,5,21,25,80,1
3,7,5,22,26,77,1
3,7,5,23,27,74,1
3,7,5,24,28,71,1
3,7,5,25,29,68,1
3,7,5,26,30,65,1
3,7,5,27,31,62,1
3,7,5,28,32,59,1
3,7,5,29,33,56,1
3,7,5,30,34,53,1
3,7,5,31,35,50,1
3,7,5,32,36,47,1
3,7,5,33,37,44,1
3,7,5,34,38,41,1
3,7,5,35,39,38,1
3,7,5,36,40,35,1
3,7,5,37,41,32,1
3,7,5,38,42,29,1
3,7,5,39,43,26,1
3,7,5,40,44,23,1
3,7,5,41,45,20,1
3,7,5,42,46,17,1
3,7,5,43,25,78,1
3,7,5,44,26,75,1
3,7,5,45,27,72,1
3,7,5,46,28,69,1
3,7,5,47,29,66,1
3,7,5,48,30,63,1
3,7,5,49,31,60,1
3,7,5,50,32,57,2
3,7,5,51,33,54,2
3,7,5,52,34,51,2
3,7,5,53,35,48,2
3,7,5,54,36,45,2
3,7,5,55,37,42,2
3,7,5,56,38,39,2
3,7,5,57,39,36,2
3,7,5,58,40,33,2
3,7,5,59,41,30,2
3,7,5,60,42,27,2
3,7,5,61,43,24,0
3,7,5,62,44,21,0
3,7,5,63,45,18,0
3,7,5,64,46,15,0
3,7,5,65,25,76,0
3,7,5,66,26,73,0
3,7,5,67,27,70,0
3,7,5,68,28,67,0
3,7,5,69,29,64,0
3,7,5,70,30,61,0
3,7,5,71,31,58,0
3,7,5,72,32,55,0
3,7,5,73,33,52,0
3,7,5,74,34,49,0
3,7,5,75,35,46,0
3,7,5,76,36,43,0
3,7,5,77,37,40,0
3,7,5,78,38,37,0
3,7,5,79,39,34,0
3,7,5,80,40,31,0
3,7,5,81,25,80,0
3,7,5,82,26,77,0
3,7,5,83,27,74,0
3,7,5,84,28,71,0
3,7,5,85,29,68,0
3,7,5,86,30,65,0
3,7,5,87,31,62,0
3,7,5,88,32,59,0
3,7,5,89,33,56,0
3,7,5,90,34,53,0
3,7,5,91,35,50,0
3,7,5,92,36,47,0
3,7,5,93,37,44,0
3,7,5,94,38,41,0
3,7,5,95,39,38,0
3,7,5,96,40,35,0
3,7,5,97,41,32,0
3,7,5,98,42,29,0
3,7,5,99,43,26,0
3,7,5,100,44,23,0
3,3,1,1,45,20,1
3,3,1,2,46,17,1
3,3,1,3,25,78,1
3,3,1,4,26,75,1
3,3,1,5,27,72,1
3,3,1,6,28,69,1
3,3,1,7,29,66,1
3,3,1,8,30,63,1
3,3,1,9,31,60,1
3,3,1,10,32,57,1
3,3,1,11,33,54,1
3,3,1,12,34,51,1
3,3,1,13,35,48,1
3,3,1,14,36,45,1
3,3,1,15,37,42,1
3,3,1,16,38,39,1
3,3,1,17,39,36,1
3,3,1,18,40,33,1
3,3,1,19,41,30,1
3,3,1,20,42,27,1
3,3,1,21,43,24,1
3,3,1,22,44,21,1
3,3,1,23,45,18,1
3,3,1,24,46,15,1
3,3,1,25,25,76,1
3,3,1,26,26,73,1
3,3,1,27,27,70,1
3,3,1,28,28,67,1
3,3,1,29,29,64,1
3,3,1,30,30,61,1
3,3,1,31,31,58,1
3,3,1,32,32,55,1
3,3,1,33,33,52,1
3,3,1,34,34,49,1
3,3,1,35,35,46,1
3,3,1,36,36,43,1
3,3,1,37,37,40,1
3,3,1,38,38,37,1
3,3,1,39,39,34,1
3,3,1,40,40,31,1
3,3,1,41,25,80,1
3,3,1,42,26,77,1
3,3,1,43,27,74,1
3,3,1,44,28,71,1
3,3,1,45,29,68,1
3,3,1,46,30,65,1
3,3,1,47,31,62,1
3,3,1,48,32,59,1
3,3,1,49,33,56,1
3,3,1,50,34,53,1
3,3,1,51,35,50,1
3,3,1,52,36,47,1
3,3,1,53,37,44,1
3,3,1,54,38,41,1
3,3,1,55,39,38,1
3,3,1,56,40,35,1
3,3,1,57,41,32,1
3,3,1,58,42,29,1
3,3,1,59,43,26,1
3,3,1,60,44,23,1
3,3,1,61,45,20,1
3,3,1,62,46,17,1
3,3,1,63,25,78,1
3,3,1,64,26,75,1
3,3,1,65,27,72,1
3,3,1,66,28,69,1
3,3,1,67,29,66,1
3,3,1,68,30,63,1
3,3,1,69,31,60,1
3,3,1,70,32,57,1
3,3,1,71,33,54,1
3,3,1,72,34,51,1
3,3,1,73,35,48,1
3,3,1,74,36,45,1
3,3,1,75,37,42,1
3,3,1,76,38,39,1
3,3,1,77,39,36,1
3,3,1,78,40,33,1
3,3,1,79,41,30,1
3,3,1,80,42,27,2
3,3,1,81,43,24,2
3,3,1,82,44,21,2
3,3,1,83,45,18,2
3,3,1,84,46,15,2
3,3,1,85,25,76,2
3,3,1,86,26,73,2
3,3,1,87,27,70,2
3,3,1,88,28,67,2
3,3,1,89,29,64,2
3,3,1,90,30,61,2
3,3,1,91,31,58,0
3,3,1,92,32,55,0
3,3,1,93,33,52,0
3,3,1,94,34,49,0
3,3,1,95,35,46,0
3,3,1,96,36,43,0
3,3,1,97,37,40,0
3,3,1,98,38,37,0
3,3,1,99,39,34,0
3,3,1,100,40,31,0
3,3,2,1,25,80,1
3,3,2,2,26,77,1
3,3,2,3,27,74,1
3,3,2,4,28,71,1
3,3,2,5,29,68,1
3,3,2,6,30,65,1
3,3,2,7,31,62,1
3,3,2,8,32,59,1
3,3,2,9,33,56,1
3,3,2,10,34,53,1
3,3,2,11,35,50,1
3,3,2,12,36,47,1
3,3,2,13,37,44,1
3,3,2,14,38,41,1
3,3,2,15,39,38,1
3,3,2,16,40,35,1
3,3,2,17,41,32,1
3,3,2,18,42,29,1
3,3,2,19,43,26,1
3,3,2,20,44,23,1
3,3,2,21,45,20,1
3,3,2,22,46,17,1
3,3,2,23,25,78,1
3,3,2,24,26,75,1
3,3,2,25,27,72,1
3,3,2,26,28,69,1
3,3,2,27,29,66,1
3,3,2,28,30,63,1
3,3,2,29,31,60,1
3,3,2,30,32,57,1
3,3,2,31,33,54,1
3,3,2,32,34,51,1
3,3,2,33,35,48,1
3,3,2,34,36,45,1
3,3,2,35,37,42,1
3,3,2,36,38,39,1
3,3,2,37,39,36,1
3,3,2,38,40,33,1
3,3,2,39,41,30,1
3,3,2,40,42,27,1
3,3,2,41,43,24,1
3,3,2,42,44,21,1
3,3,2,43,45,18,1
3,3,2,44,46,15,1
3,3,2,45,25,76,1
3,3,2,46,26,73,1
3,3,2,47,27,70,1
3,3,2,48,28,67,1
3,3,2,49,29,64,1
3,3,2,50,30,61,1
3,3,2,51,31,58,1
3,3,2,52,32,55,1
3,3,2,53,33,52,1
3,3,2,54,34,49,1
3,3,2,55,35,46,1
3,3,2,56,36,43,1
3,3,2,57,37,40,1
3,3,2,58,38,37,1
3,3,2,59,39,34,1
3,3,2,60,40,31,1
3,3,2,61,25,80,1
3,3,2,62,26,77,1
3,3,2,63,27,74,1
3,3,2,64,28,71,1
3,3,2,65,29,68,1
3,3,2,66,30,65,1
3,3,2,67,31,62,1
3,3,2,68,32,59,1
3,3,2,69,33,56,1
3,3,2,70,34,53,2
3,3,2,71,35,50,2
3,3,2,72,36,47,2
3,3,2,73,37,44,2
3,3,2,74,38,41,2
3,3,2,75,39,38,2
3,3,2,76,40,35,2
3,3,2,77,41,32,2
3,3,2,78,42,29,2
3,3,2,79,43,26,2
3,3,2,80,44,23,2
3,3,2,81,45,20,0
3,3,2,82,46,17,0
3,3,2,83,25,78,0
3,3,2,84,26,75,0
3,3,2,85,27,72,0
3,3,2,86,28,69,0
3,3,2,87,29,66,0
3,3,2,88,30,63,0
3,3,2,89,31,60,0
3,3,2,90,32,57,0
3,3,2,91,33,54,0
3,3,2,92,34,51,0
3,3,2,93,35,48,0
3,3,2,94,36,45,0
3,3,2,95,37,42,0
3,3,2,96,38,39,0
3,3,2,97,39,36,0
3,3,2,98,40,33,0
3,3,2,99,41,30,0
3,3,2,100,42,27,0
3,3,3,1,43,24,1
3,3,3,2,44,21,1
3,3,3,3,45,18,1
3,3,3,4,46,15,1
3,3,3,5,25,76,1
3,3,3,6,26,73,1
3,3,3,7,27,70,1
3,3,3,8,28,67,1
3,3,3,9,29,64,1
3,3,3,10,30,61,1
3,3,3,11,31,58,1
3,3,3,12,32,55,1
3,3,3,13,33,52,1
3,3,3,14,34,49,1
3,3,3,15,35,46,1
3,3,3,16,36,43,1
3,3,3,17,37,40,1
3,3,3,18,38,37,1
3,3,3,19,39,34,1
3,3,3,20,40,31,1
3,3,3,21,25,80,1
3,3,3,22,26,77,1
3,3,3,23,27,74,1
3,3,3,24,28,71,1
3,3,3,25,29,68,1
3,3,3,26,30,65,1
3,3,3,27,31,62,1
3,3,3,28,32,59,1
3,3,3,29,33,56,1
3,3,3,30,34,53,1
3,3,3,31,35,50,1
3,3,3,32,36,47,1
3,3,3,33,37,44,1
3,3,3,34,38,41,1
3,3,3,35,39,38,1
3,3,3,36,40,35,1
3,3,3,37,41,32,1
3,3,3,38,42,29,1
3,3,3,39,43,26,1
3,3,3,40,44,23,1
3,3,3,41,45,20,1
3,3,3,42,46,17,1
3,3,3,43,25,78,1
3,3,3,44,26,75,1
3,3,3,45,27,72,1
3,3,3,46,28,69,1
3,3,3,47,29,66,1
3,3,3,48,30,63,1
3,3,3,49,31,60,1
3,3,3,50,32,57,1
3,3,3,51,33,54,1
3,3,3,52,34,51,1
3,3,3,53,35,48,1
3,3,3,54,36,45,1
3,3,3,55,37,42,1
3,3,3,56,38,39,1
3,3,3,57,39,36,1
3,3,3,58,40,33,1
3,3,3,59,41,30,1
3,3,3,60,42,27,2
3,3,3,61,43,24,2
3,3,3,62,44,21,2
3,3,3,63,45,18,2
3,3,3,64,46,15,2
3,3,3,65,25,76,2
3,3,3,66,26,73,2
3,3,3,67,27,70,2
3,3,3,68,28,67,2
3,3,3,69,29,64,2
3,3,3,70,30,61,2
3,3,3,71,31,58,0
3,3,3,72,32,55,0
3,3,3,73,33,52,0
3,3,3,74,34,49,0
3,3,3,75,35,46,0
3,3,3,76,36,43,0
3,3,3,77,37,40,0
3,3,3,78,38,37,0
3,3,3,79,39,34,0
3,3,3,80,40,31,0
3,3,3,81,25,80,0
3,3,3,82,26,77,0
3,3,3,83,27,74,0
3,3,3,84,28,71,0
3,3,3,85,29,68,0
3,3,3,86,30,65,0
3,3,3,87,31,62,0
3,3,3,88,32,59,0
3,3,3,89,33,56,0
3,3,3,90,34,53,0
3,3,3,91,35,50,0
3,3,3,92,36,47,0
3,3,3,93,37,44,0
3,3,3,94,38,41,0
3,3,3,95,39,38,0
3,3,3,96,40,35,0
3,3,3,97,41,32,0
3,3,3,98,42,29,0
3,3,3,99,43,26,0
3,3,3,100,44,23,0
3,3,4,1,45,20,1
3,3,4,2,46,17,1
3,3,4,3,25,78,1
3,3,4,4,26,75,1
3,3,4,5,27,72,1
3,3,4,6,28,69,1
3,3,4,7,29,66,1
3,3,4,8,30,63,1
3,3,4,9,31,60,1
3,3,4,10,32,57,1
3,3,4,11,33,54,1
3,3,4,12,34,51,1
3,3,4,13,35,48,1
3,3,4,14,36,45,1
3,3,4,15,37,42,1
3,3,4,16,38,39,1
3,3,4,17,39,36,1
3,3,4,18,40,33,1
3,3,4,19,41,30,1
3,3,4,20,42,27,1
3,3,4,21,43,24,1
3,3,4,22,44,21,1
3,3,4,23,45,18,1
3,3,4,24,46,15,1
3,3,4,25,25,76,1
3,3,4,26,26,73,1
3,3,4,27,27,70,1
3,3,4,28,28,67,1
3,3,4,29,29,64,1
3,3,4,30,30,61,1
3,3,4,31,31,58,1
3,3,4,32,32,55,1
3,3,4,33,33,52,1
3,3,4,34,34,49,1
3,3,4,35,35,46,1
3,3,4,36,36,43,1
3,3,4,37,37,40,1
3,3,4,38,38,37,1
3,3,4,39,39,34,1
3,3,4,40,40,31,1
3,3,4,41,25,80,1
3,3,4,42,26,77,1
3,3,4,43,27,74,1
3,3,4,44,28,71,1
3,3,4,45,29,68,1
3,3,4,46,30,65,1
3,3,4,47,31,62,1
3,3,4,48,32,59,1
3,3,4,49,33,56,1
3,3,4,50,34,53,1
3,3,4,51,35,50,1
3,3,4,52,36,47,1
3,3,4,53,37,44,1
3,3,4,54,38,41,1
3,3,4,55,39,38,1
3,3,4,56,40,35,1
3,3,4,57,41,32,1
3,3,4,58,42,29,1
3,3,4,59,43,26,1
3,3,4,60,44,23,1
3,3,4,61,45,20,1
3,3,4,62,46,17,1
3,3,4,63,25,78,1
3,3,4,64,26,75,1
3,3,4,65,27,72,1
3,3,4,66,28,69,1
3,3,4,67,29,66,1
3,3,4,68,30,63,1
3,3,4,69,31,60,1
3,3,4,70,32,57,2
3,3,4,71,33,54,2
3,3,4,72,34,51,2
